Date,local_price,dollar_ex,dollar_price,dollar_ppp,dollar_valuation,dollar_adj_valuation,euro_adj_valuation,sterling_adj_valuation,yen_adj_valuation,yuan_adj_valuation,code
2006-01-31,27.75,6.1769,4.4925448040279,8.8095238095238,42.62046996914,,,,,,BIGMAC_DNK
2006-05-31,27.75,5.81825,4.7694753577107,8.9516129032258,53.854043797118,,,,,,BIGMAC_DNK
2007-01-31,27.75,5.75305,4.8235283892892,8.6180124223602,49.799018300906,,,,,,BIGMAC_DNK
2007-06-30,27.75,5.4603,5.082138344047,8.1378299120235,49.036315074693,,,,,,BIGMAC_DNK
2008-06-30,28.0,4.7044,5.9518748405748,7.843137254902,66.719183209378,,,,,,BIGMAC_DNK
2009-07-31,29.5,5.3375,5.5269320843091,8.2633053221289,54.816024770564,,,,,,BIGMAC_DNK
2010-01-31,30.94,5.16195,5.9938589099081,8.6424581005587,67.426226533745,,,,,,BIGMAC_DNK
2010-07-31,28.5,5.81365,4.9022558977579,7.6339285714286,31.3104258328,,,,,,BIGMAC_DNK
2011-07-31,28.5,5.19845,5.4824034087084,7.0110701107011,34.868472538951,23.19131962742,-9.6226439680706,13.316372547857,16.781061138717,19.229468526873,BIGMAC_DNK
2012-01-31,31.5,5.86135,5.3741885401827,7.504967573775,28.041621363253,17.886370469364,0.45514572136636,15.371125547617,13.777109176308,18.307192193411,BIGMAC_DNK
2012-07-31,28.5,6.1356,4.6450224916879,6.5857885615251,7.337319276438,-0.82483017262646,-10.693018622901,-7.5786285788964,0.5601753026844,5.4062120129255,BIGMAC_DNK
2013-01-31,28.5,5.49795,5.1837503069326,6.5256278770244,18.692019334922,7.6842622092654,-10.681055028804,1.2435661011117,30.882116813815,12.370517757737,BIGMAC_DNK
2013-07-31,28.5,5.8006,4.9132848326035,6.2545720555962,7.8262947901285,-2.2344946036729,-11.470918021954,1.27984546177,36.262707164309,4.5236508632241,BIGMAC_DNK
2014-01-31,28.5,5.5014,5.1804995092158,6.1632726617409,12.030985962498,0.95103260287053,-13.350603081934,-8.3657101765119,53.256397728296,-0.24965098439085,BIGMAC_DNK
2014-07-31,28.5,5.5388,5.145518884957,5.9436913451512,7.3100914485304,3.0826950677905,-12.939296747425,-10.614650116294,29.59078987374,10.117520574652,BIGMAC_DNK
2015-01-31,34.5,6.4174,5.3760089755976,7.2025052192067,12.234007841286,6.6895657157664,5.2625809333785,3.4690188572237,42.610186976712,12.49581477149,BIGMAC_DNK
2015-07-31,34.59,6.81105,5.0785121236814,7.2212943632568,6.0232176133898,1.2709705527587,5.9501401605643,-0.060728323788806,39.145354714208,11.67774559213,BIGMAC_DNK
2016-01-31,30.0,6.9405,4.3224551545278,6.0851926977688,-12.323424857449,-16.978119723813,-10.185218455182,-10.192858263177,10.94380161896,-8.3234506763384,BIGMAC_DNK
2016-07-31,30.0,6.75715,4.4397416070385,5.952380952381,-11.909888749237,-9.1354275050991,-10.62237585818,4.6553690791932,6.613165351046,-0.61581751698312,BIGMAC_DNK
2017-01-31,30.0,7.10125,4.2246083436015,5.9288537549407,-16.509716529615,-13.835537983537,-12.21176610452,5.1052169326646,7.6088311287072,-7.8689099248714,BIGMAC_DNK
2017-07-31,30.0,6.51255,4.6064905451782,5.6603773584906,-13.085084053242,-11.589678790927,-12.916356383632,2.7138338641837,20.093260043054,-2.234350989738,BIGMAC_DNK
2018-01-31,30.0,6.0827,4.9320203199237,5.6818181818182,-6.590524243869,-3.5528021184806,-13.941344454643,-1.124863338148,25.729552194782,-4.2197638733472,BIGMAC_DNK
2018-07-31,30.0,6.3591,4.717648723876,5.4446460980036,-14.4,-12.2,-16.4,-4.2,14.2,-8.9,BIGMAC_DNK
2019-01-31,30.0,6.51545,4.6044402151808,5.3763440860215,-17.5,-15.2,-17.4,-3.4,7.9,-11.8,BIGMAC_DNK
2019-07-31,30.0,6.6593,4.5049780006908,5.2264808362369,-21.5,-20.0,-17.1,-5.3,6.7,-9.2,BIGMAC_DNK
2020-01-31,30.0,6.71935,4.46471756940776,5.291005291005297,-21.257,-20.1,-17.8,-12.8,5.3,-12.7,BIGMAC_DNK
2020-07-31,30.0,6.54935,4.58060723583256,5.2539404553415014,-19.779,-18.5,-20.1,-8.6,4.2,-12.8,BIGMAC_DNK
2021-01-31,30.0,6.12065,4.90144020651401,5.300353356890455,-13.4,-9.8,-19.900000000000002,-4.2,11.5,-11.899999999999999,BIGMAC_DNK
2021-07-31,30.0,6.3239,4.7439080314363,5.309734513274339,-16.037000000000003,-14.21,-21.43,-15.078,13.456999999999999,-13.886000000000001,BIGMAC_DNK
2000-04-30,0.0,0.0,0.0,0.0,0.0,,,,,,BIGMAC_EGY
2001-04-30,0.0,0.0,0.0,0.0,0.0,,,,,,BIGMAC_EGY
2002-04-30,0.0,0.0,0.0,0.0,0.0,,,,,,BIGMAC_EGY
2003-04-30,8.0,5.92,1.38,2.9520295202952,-50.1346364815,,,,,,BIGMAC_EGY
2004-05-31,10.0,6.19,1.62,3.448275862069,-44.29279705866,,,,,,BIGMAC_EGY
2005-06-30,9.0,5.8,1.551724137931,2.9411764705882,-49.290060851927,,,,,,BIGMAC_EGY
2006-01-31,9.25,5.74,1.6114982578397,2.9365079365079,-48.841325147945,,,,,,BIGMAC_EGY
2006-05-31,9.5,5.77075,1.6462331586016,3.0645161290323,-46.89570456124,,,,,,BIGMAC_EGY
2007-01-31,9.09,5.7,1.5947368421053,2.8229813664596,-50.474011114743,,,,,,BIGMAC_EGY
2007-06-30,9.54,5.69025,1.6765519968367,2.7976539589443,-50.834252292179,,,,,,BIGMAC_EGY
2008-06-30,13.0,5.3125,2.4470588235294,3.6414565826331,-31.454934915143,,,,,,BIGMAC_EGY
2009-07-31,13.0,5.58475,2.32776758136,3.6414565826331,-34.796426292438,,,,,,BIGMAC_EGY
2010-01-31,13.0,5.465,2.3787740164684,3.6312849162011,-33.553798422669,,,,,,BIGMAC_EGY
2010-07-31,13.0,5.699,2.2811019477101,3.4821428571429,-38.89905497205,,,,,,BIGMAC_EGY
2011-07-31,14.09,5.962,2.3633009057363,3.4661746617466,-41.86221634105,10.915978901987,-18.62825282518,2.0250162493614,5.1444675857701,7.3489045788116,BIGMAC_EGY
2012-01-31,15.5,6.037,2.567500414113,3.692920552175,-38.828548083899,7.7806097802877,-8.1563303857063,5.4809831963715,4.0236132237835,8.1653567348848,BIGMAC_EGY
2012-07-31,16.0,6.0665,2.6374350943707,3.6972848064702,-39.054070609573,3.8522138307934,-6.4813527145862,-3.2200898262498,5.3025353682222,10.377108384228,BIGMAC_EGY
2013-01-31,16.0,6.68575,2.3931496092435,3.6635103871014,-45.204197179054,-7.4806079198344,-23.259589466121,-13.014279008572,12.450358421432,-3.4543044881009,BIGMAC_EGY
2013-07-31,16.75,7.00915,2.3897334198869,3.6759326993416,-47.55522853211,-11.039886683799,-19.44441822686,-7.8420707548976,23.990008755835,-4.8904233929856,BIGMAC_EGY
2014-01-31,16.93,6.961,2.4321218215774,3.6612002162552,-47.404105498417,-6.4488008940141,-19.70210928516,-15.082615093835,42.022517338157,-7.5614729136957,BIGMAC_EGY
2014-07-31,16.93,7.15005,2.3678156096811,3.5307612095933,-50.619069662543,-15.224727648248,-28.401223653316,-26.489432822215,6.5755459594863,-9.4392827886711,BIGMAC_EGY
2015-01-31,16.93,7.35005,2.3033856912538,3.5344467640919,-51.912616048981,-16.809758681535,-17.922437392037,-19.320951491649,11.199026722731,-12.282387547721,BIGMAC_EGY
2015-07-31,16.93,7.83005,2.1621828723955,3.5344467640919,-54.860482830993,-24.340897118477,-20.845109798333,-25.335803573486,3.9548910250019,-16.566040621388,BIGMAC_EGY
2016-01-31,16.93,7.83005,2.1621828723955,3.4340770791075,-56.142335245528,-22.337631715432,-15.983249011858,-15.990395628872,3.7817783885235,-14.241668425874,BIGMAC_EGY
2016-07-31,23.0,8.87995,2.5901046740128,4.5634920634921,-48.609034245778,-9.7285985202217,-11.205839958497,3.9721706685231,5.9171862936388,-1.2646052104914,BIGMAC_EGY
2017-01-31,27.49,18.77,1.4645711241343,5.4328063241107,-71.055906637663,-48.517915298344,-47.547733863268,-37.201073922107,-35.705198765638,-44.952936838422,BIGMAC_EGY
2017-07-31,31.37,17.885,1.7539837852949,5.9188679245283,-66.90596631519,-42.173805172693,-43.041540024232,-32.81836229908,-21.451068634016,-36.05480231526,BIGMAC_EGY
2018-01-31,34.21,17.7,1.9327683615819,6.4791666666667,-63.394538606403,-34.67341683768,-41.709888500571,-33.028900997611,-14.839598994845,-35.12517006123,BIGMAC_EGY
2018-07-31,31.37,17.905,1.7520245741413,5.6932849364791,-68.2,-40.3,-43.2,-34.9,-22.4,-38.1,BIGMAC_EGY
2019-01-31,40.0,17.91,2.2333891680625,7.168458781362,-60.0,-22.6,-24.6,-11.8,-1.5,-19.5,BIGMAC_EGY
2019-07-31,42.0,16.615,2.5278362925068,7.3170731707317,-56.0,-20.6,-17.8,-6.1,5.8,-10.0,BIGMAC_EGY
2020-01-31,42.0,15.88,2.6448362720403,7.407407407407401,-53.354,-15.0,-12.6,-7.3,12.0,-7.199999999999999,BIGMAC_EGY
2020-07-31,42.0,15.95,2.63322884012539,7.355516637478104,-53.884,-12.2,-13.900000000000002,-1.5,12.3,-6.1,BIGMAC_EGY
2021-01-31,42.5,15.64,2.71739130434783,7.508833922261495,-52.0,-11.600000000000001,-21.5,-6.2,9.2,-13.8,BIGMAC_EGY
2021-07-31,42.5,15.67,2.71218889597958,7.522123893805313,-51.99700000000001,-14.871,-22.035,-15.732,12.584000000000001,-14.549000000000001,BIGMAC_EGY
2011-07-31,3.5,0.69752031527918,5.017775,0.8610086100861,23.438499384994,50.168314409595,10.168600004913,38.130906560513,42.354308397729,45.338879157905,BIGMAC_ESP
2012-01-31,3.5,0.78823946715012,4.440275,0.833885285975,5.7908568052187,26.206864767795,7.5453331950736,23.514092274818,21.80756922376,26.657388354252,BIGMAC_ESP
2012-07-31,3.5,0.82484431063637,4.243225,0.80878105141537,-1.947429231658,15.976458742125,4.4364981586957,8.0784977547045,17.596098321715,23.263103254163,BIGMAC_ESP
2013-01-31,3.5,0.73694682928627,4.749325,0.80139289717843,8.745009182627,27.330242693133,5.6143461165722,19.714502177865,54.760327611365,32.871461475404,BIGMAC_ESP
2013-07-31,3.5,0.77775617343963,4.500125,0.76810534016094,-1.2408558888076,15.770281438359,4.832851776604,19.931832455736,61.357238363516,23.773026369021,BIGMAC_ESP
2014-01-31,3.65,0.73721847469498,4.9510425,0.78933141106506,7.0688592539196,26.966748970026,8.9794917718092,15.24902294793,92.751535835858,25.456641666657,BIGMAC_ESP
2014-07-31,3.65,0.74274891372971,4.9141775,0.76120959332638,2.4854535974974,28.337833943509,8.3904730050596,11.284655322734,61.340380754372,37.096183413586,BIGMAC_ESP
2015-01-31,3.65,0.86307340439304,4.2290725,0.76200417536534,-11.710386221294,10.674412366612,9.1941298180108,7.333578343368,47.936665926533,16.697524354979,BIGMAC_ESP
2015-07-31,3.65,0.91270022361155,3.9991225,0.76200417536534,-16.511012526096,3.2316875495651,8.0014510099909,1.8742055230425,41.839361303911,13.839949160955,BIGMAC_ESP
2016-01-31,3.5,0.93023255813953,3.7625,0.70993914807302,-23.68154158215,0.16385427311969,8.3593223894694,8.3501051492408,33.850964840829,10.60549937161,BIGMAC_ESP
2016-07-31,3.5,0.90830646260048,3.853325,0.69444444444444,-23.545138888889,1.6257079529876,-0.037340415834852,17.049755275645,19.239414310973,11.154299490401,BIGMAC_ESP
2017-01-31,3.95,0.95524669245833,4.1350575,0.78063241106719,-18.279496047431,9.2157542031739,11.273928376962,33.22366633933,36.39706412138,16.778614438435,BIGMAC_ESP
2017-07-31,3.8,0.87569508297211,4.33941,0.71698113207547,-18.124339622642,8.5437104045261,6.9149129241698,26.104514552407,47.441699808132,20.029495974632,BIGMAC_ESP
2018-01-31,3.95,0.81682662854809,4.8357875,0.74810606060606,-8.413115530303,22.622793705822,9.4148196871646,25.709670698939,59.852326248457,21.77481973174,BIGMAC_ESP
2011-07-31,2.2,0.69752031527918,3.15403,0.54120541205412,-22.410086100861,18.821451510016,-12.828528342503,9.2967906075518,12.638579043954,15.000136015895,BIGMAC_EST
2012-01-31,2.04,0.78823946715012,2.588046,0.486035995254,-38.339043462101,-9.9368376163617,-23.253993948973,-11.858441538173,-13.076242669209,-9.6153370466477,BIGMAC_EST
2012-07-31,2.04,0.82484431063637,2.473194,0.47140381282496,-42.849358752166,-18.205922447613,-26.344646815903,-23.77607384314,-17.063648172154,-13.066910851824,BIGMAC_EST
2013-01-31,2.7,0.73694682928627,3.663765,0.61821737782336,-16.110992916259,17.369667483023,-2.6474746065379,10.349678256518,42.653998037885,22.477417159532,BIGMAC_EST
2013-07-31,2.75,0.77775617343963,3.5358125,0.60351133869788,-22.40352962692,8.8567957746555,-1.4274803987875,12.769830308009,51.721423884176,16.381638590362,BIGMAC_EST
2014-01-31,2.8,0.73721847469498,3.79806,0.6055145071184,-17.864984681925,18.397942960432,1.6246202673242,7.4710296666402,79.74300776038,16.989750659544,BIGMAC_EST
2014-07-31,2.9,0.74274891372971,3.904415,0.60479666319082,-18.573201251303,15.673641357198,-2.3053427374875,0.30324583807164,45.419544388056,23.567729517738,BIGMAC_EST
2015-01-31,2.9,0.86307340439304,3.360085,0.60542797494781,-29.852087682672,-1.2572290948214,-2.5779246146428,-4.2378928411682,31.987837113346,4.1165402750444,BIGMAC_EST
2015-07-31,2.95,0.91270022361155,3.2321675,0.61586638830898,-32.522599164927,-6.9704463081095,-2.6720668427322,-8.1937717236852,27.821725976437,2.5894268914888,BIGMAC_EST
2016-01-31,3.0,0.93023255813953,3.225,0.60851926977688,-34.584178498986,-9.1197001224497,-1.6838181323271,-1.6921810848322,21.445165143754,0.35417490614382,BIGMAC_EST
2016-07-31,3.1,0.90830646260048,3.412945,0.61507936507937,-32.282837301587,-0.61588867095159,-2.2422545537763,14.467944614309,16.60930551327,8.7025271240108,BIGMAC_EST
2017-01-31,3.1,0.95524669245833,3.245235,0.61264822134387,-35.864920948617,-5.1442113881799,-3.3566511979897,15.707079299809,18.463230657198,1.4242647168525,BIGMAC_EST
2017-07-31,3.15,0.87569508297211,3.5971425,0.59433962264151,-32.129386792453,-1.1726110625941,-2.6556062678578,14.816232649384,34.243413627796,9.2850211075072,BIGMAC_EST
2018-01-31,3.15,0.81682662854809,3.8563875,0.59659090909091,-26.962357954545,8.1526719502461,-3.4966930494959,10.875281545884,40.988927741354,7.404763276258,BIGMAC_EST
2000-04-30,2.56,1.0752688172043,2.38,1.0199203187251,-5.1474103585657,,,,,,BIGMAC_EUR
2001-04-30,2.57,1.1363636363636,2.27,1.011811023622,-10.96062992126,,,,,,BIGMAC_EUR
2002-04-30,2.67,1.123595505618,2.37,1.0722891566265,-4.566265060241,,,,,,BIGMAC_EUR
2003-04-30,2.71,0.90909090909091,2.98,1.0,10.0,,,,,,BIGMAC_EUR
2004-05-31,2.74,0.83333333333333,3.28,0.9448275862069,13.379310344828,,,,,,BIGMAC_EUR
2005-06-30,2.92,0.81492950859751,3.583132,0.95424836601307,17.095816993464,,,,,,BIGMAC_EUR
2006-01-31,2.91,0.82815734989648,3.513825,0.92380952380952,11.55,,,,,,BIGMAC_EUR
2006-05-31,2.9395735292629,0.78036599165008,3.766916499074,0.94824952556869,21.513435454,,,,,,BIGMAC_EUR
2007-01-31,2.94,0.7718133755258,3.809211,0.91304347826087,18.29847826087,,,,,,BIGMAC_EUR
2007-06-30,3.0574824433737,0.73375646622886,4.1668899479518,0.89662241741164,22.196186156946,,,,,,BIGMAC_EUR
2008-06-30,3.36856,0.63049714700041,5.342704588,0.94357422969188,49.65559070028,,,,,,BIGMAC_EUR
2009-07-31,3.31,0.71689726862141,4.617119,0.92717086834734,29.33106442577,,,,,,BIGMAC_EUR
2010-01-31,3.36,0.69364963756806,4.843944,0.93854748603352,35.305698324022,,,,,,BIGMAC_EUR
2010-07-31,3.3800310707681,0.78015290997035,4.3325238265106,0.90536546538432,16.049745352962,,,,,,BIGMAC_EUR
2011-07-31,3.4376604013616,0.69752031527918,4.928401834412,0.8456729154641,21.23989752551,36.307726886697,0.0,25.381375958624,29.214956340899,31.924050184375,BIGMAC_EUR
2012-01-31,3.4924563702446,0.78823946715012,4.4307047741108,0.83208799401618,5.5628433608631,17.352246739403,0.0,14.848397978161,13.261603832513,17.771161789523,BIGMAC_EUR
2012-07-31,3.5834822412817,0.82484431063637,4.3444346952179,0.82807215280918,0.391327445821,11.049739111219,0.0,3.4872862076193,12.600575847558,18.02684447238,BIGMAC_EUR
2013-01-31,3.5948495721818,0.73694682928627,4.8780311269722,0.8231105467347,11.691985639165,20.561502650968,0.0,13.350606787575,46.533433479338,25.808156146463,BIGMAC_EUR
2013-07-31,3.6238704886156,0.77775617343963,4.6593914807375,0.79528979267351,2.2543850929962,10.433208175107,0.0,14.402909415559,53.918581464676,18.067022189549,BIGMAC_EUR
2014-01-31,3.6579627235827,0.73721847469498,4.9618435364037,0.79105339129558,7.3024372622895,16.50517625452,0.0,5.752945874668,76.869549217074,15.119495995952,BIGMAC_EUR
2014-07-31,3.6792382895899,0.74274891372971,4.9535424711894,0.76730725538894,3.3064123292894,18.403241895179,0.0,2.6701445592359,48.851071760561,26.48361024053,BIGMAC_EUR
2015-01-31,3.68,0.86307340439304,4.263832,0.76826722338205,-10.984718162839,1.3556429737278,0.0,-1.7038933116127,35.480420214065,6.8716098104121,BIGMAC_EUR
2015-07-31,3.7,0.91270022361155,4.053905,0.77244258872651,-15.36732776618,-4.416388313139,0.0,-5.6732992285275,31.330977479914,5.4059441760868,BIGMAC_EUR
2016-01-31,3.72,0.93023255813953,3.999,0.75456389452333,-18.884381338742,-7.5632330801159,0.0,-0.0085061811252896,23.525103229915,2.0728968515212,BIGMAC_EUR
2016-07-31,3.82,0.90830646260048,4.205629,0.75793650793651,-16.55498015873,1.6636695899654,0.0,17.09347846742,19.283955435958,11.195820472157,BIGMAC_EUR
2017-01-31,3.88,0.95524669245833,4.061778,0.76679841897233,-19.727707509881,-1.8496463671311,0.0,19.725858772603,22.577737760195,4.9469683885196,BIGMAC_EUR
2017-07-31,3.91,0.87569508297211,4.4650245,0.7377358490566,-15.754254716981,1.523452094575,0.0,17.948479873755,37.905644568691,12.266373971388,BIGMAC_EUR
2018-01-31,3.95,0.81682662854809,4.8357875,0.74810606060606,-8.413115530303,12.071467152641,0.0,14.892727565026,46.097509190713,11.296458816013,BIGMAC_EUR
2018-07-31,4.04,0.85320592124909,4.735082,0.73321234119782,-14.1,5.1,0.0,14.7,36.7,9.1,BIGMAC_EUR
2019-01-31,4.05,0.87248614928238,4.6419075,0.7258064516129,-16.8,2.6,0.0,16.9,30.6,6.8,BIGMAC_EUR
2019-07-31,4.08,0.89233926738946,4.572252,0.71080139372822,-20.3,-3.5,0.0,14.2,28.7,9.5,BIGMAC_EUR
2020-01-31,4.12,0.899159286067527,4.582058,0.7266313932980601,-19.188,-2.7,0.0,6.1,28.199999999999996,6.2,BIGMAC_EUR
2020-07-31,4.21,0.879623521132955,4.7861385,0.7373029772329247,-16.18,2.0,0.0,14.399999999999999,30.5,9.1,BIGMAC_EUR
2021-01-31,4.25,0.823011398707872,5.1639625,0.7508833922261484,-8.799999999999999,12.6,0.0,19.5,39.2,9.9,BIGMAC_EUR
2021-07-31,4.27,0.850159404888417,5.0225875,0.7557522123893808,-11.105,9.189,0.0,8.084,44.402,9.600999999999999,BIGMAC_EUR
2011-07-31,3.75,0.69752031527918,5.3761875,0.92250922509225,32.255535055351,36.330505123801,0.016710892056215,25.402328305019,29.236549312774,31.946095869997,BIGMAC_FIN
2012-01-31,3.75,0.78823946715012,4.7574375,0.8934485206875,13.34734657702,16.512345190614,-0.71570981564061,14.026416720726,12.450979416532,16.928262024601,BIGMAC_FIN
2012-07-31,3.75,0.82484431063637,4.5463125,0.86655112651646,5.0563258232236,7.8554237888346,-2.8764726040333,0.51050277119955,9.3616511313188,14.631834625726,BIGMAC_FIN
2013-01-31,3.75,0.73694682928627,5.0885625,0.85863524697689,16.512509838529,16.038519292068,-3.7515983622018,9.098147279787,41.036087588849,21.088339420957,BIGMAC_FIN
2013-07-31,4.1,0.77775617343963,5.271575,0.89978054133138,15.689283101683,15.215501466771,4.3304847977254,19.357110015955,60.584002235879,23.179896636595,BIGMAC_FIN
2014-01-31,4.1,0.73721847469498,5.561445,0.88664624256623,20.269129572896,19.743957439593,2.7799461699436,8.6928208431134,81.786427476331,18.31975601575,BIGMAC_FIN
2014-07-31,4.1,0.74274891372971,5.520035,0.85505735140772,15.120646506778,21.542401523533,2.6512446602886,5.3921812845733,52.797477852395,29.837000203172,BIGMAC_FIN
2015-01-31,4.1,0.86307340439304,4.750465,0.85594989561587,-0.82536534446765,2.6081468755339,1.2357515231103,-0.48919767605284,37.154621570377,8.1922773564168,BIGMAC_FIN
2015-07-31,4.1,0.91270022361155,4.492165,0.85594989561587,-6.2178496868476,-2.2993260589752,2.2148799535839,-3.5840760422631,34.239800972962,7.7405593035287,BIGMAC_FIN
2016-01-31,4.1,0.93023255813953,4.4075,0.8316430020284,-10.598377281947,-7.1524536002011,0.44438970942244,0.43584572770359,24.074036077222,2.5264983012388,BIGMAC_FIN
2016-07-31,4.6,0.90830646260048,5.06437,0.91269841269841,0.48353174603175,13.466144486754,11.609333938457,30.687251402858,33.132028157518,24.104914596376,BIGMAC_FIN
2017-01-31,4.55,0.95524669245833,4.7631675,0.89920948616601,-5.8662549407114,6.5221009336039,8.529513130487,29.937891617201,33.033021997504,13.898433837266,BIGMAC_FIN
2017-07-31,4.56,0.87569508297211,5.207292,0.86037735849057,-1.7492075471698,9.6169784514543,7.9720756041074,27.351421863186,48.899586816039,21.216334182377,BIGMAC_FIN
2018-01-31,4.56,0.81682662854809,5.58258,0.86363636363636,5.7306818181818,19.492383512129,6.6215929424579,22.50045630487,55.771491548392,18.666057278179,BIGMAC_FIN
2011-07-31,3.5,0.69752031527918,5.017775,0.8610086100861,23.438499384994,32.302783622929,-2.9381630485972,21.697466700385,25.41841024043,28.047906489645,BIGMAC_FRA
2012-01-31,3.6,0.78823946715012,4.56714,0.85771057986,8.8134527139393,15.868679011252,-1.2642005324747,13.396483919383,11.829750033773,16.282298135078,BIGMAC_FRA
2012-07-31,3.6,0.82484431063637,4.36446,0.83188908145581,0.85407279029464,7.0834065438126,-3.5716721166128,-0.2089403380975,8.578852476865,13.811312578242,BIGMAC_FRA
2013-01-31,3.6,0.73694682928627,4.88502,0.82428983709781,11.852009444988,16.367782501339,-3.4784902787499,9.4077169495655,41.436282240641,21.431931665034,BIGMAC_FRA
2013-07-31,3.9,0.77775617343963,5.014425,0.8558888076079,10.045903438186,14.519733511122,3.7004497139434,18.63633154977,59.614261172192,22.436032974424,BIGMAC_FRA
2014-01-31,3.8,0.73721847469498,5.15451,0.82176968823211,11.468949360245,16.315322435318,-0.16295741125397,5.5806136117458,76.581327178374,14.931900245428,BIGMAC_FRA
2014-07-31,3.9,0.74274891372971,5.250765,0.8133472367049,9.5050052137643,20.362937943976,1.6551033716903,4.3694415835552,51.314710868067,28.577044738257,BIGMAC_FRA
2015-01-31,3.9,0.86307340439304,4.518735,0.81419624217119,-5.6631524008351,2.0401770677325,0.67537837452436,-1.0400226640399,36.395425673906,7.5933975515777,BIGMAC_FRA
2015-07-31,4.1,0.91270022361155,4.492165,0.85594989561587,-6.2178496868476,1.8378423042124,6.5432039101438,0.49868914466111,39.924231133609,12.30287003694,BIGMAC_FRA
2016-01-31,4.1,0.93023255813953,4.4075,0.8316430020284,-10.598377281947,-2.2330508986251,5.766300963458,5.7573042903286,30.647932447574,7.9587272861,BIGMAC_FRA
2016-07-31,4.1,0.90830646260048,4.513895,0.81349206349206,-10.438591269841,5.3640826326961,3.6398578348149,21.355514617473,23.62572183357,15.243190255599,BIGMAC_FRA
2017-01-31,4.1,0.95524669245833,4.292085,0.8102766798419,-15.176185770751,0.080723717847331,1.9667479673063,22.080564666354,24.988532925963,7.0110107560504,BIGMAC_FRA
2017-07-31,4.1,0.87569508297211,4.681995,0.77358490566038,-11.660471698113,3.3284275196659,1.7778901208062,20.045474245071,40.357455399512,14.262346743213,BIGMAC_FRA
2018-01-31,4.2,0.81682662854809,5.14185,0.79545454545455,-2.6164772727273,15.714832412687,3.2509302792332,18.627810034075,50.847037354199,14.914629095377,BIGMAC_FRA
2000-04-30,1.9,0.63291139240506,3.0,0.75697211155378,19.601593625498,,,,,,BIGMAC_GBR
2001-04-30,1.99,0.6993006993007,2.85,0.78346456692913,12.035433070866,,,,,,BIGMAC_GBR
2002-04-30,1.99,0.68965517241379,2.88,0.79919678714859,15.883534136546,,,,,,BIGMAC_GBR
2003-04-30,1.99,0.63291139240506,3.08,0.73431734317343,16.022140221402,,,,,,BIGMAC_GBR
2004-05-31,1.88,0.55865921787709,3.37,0.64827586206897,16.041379310345,,,,,,BIGMAC_GBR
2005-06-30,1.88,0.54644808743169,3.4404,0.61437908496732,12.43137254902,,,,,,BIGMAC_GBR
2006-01-31,1.88,0.56692556267362,3.316132,0.5968253968254,-5.0098126371327,,,,,,BIGMAC_GBR
2006-05-31,1.94,0.53180174430972,3.647976,0.6258064516129,17.67664516129,,,,,,BIGMAC_GBR
2007-01-31,1.94,0.50603446094679,3.833731,0.60248447204969,19.059968944099,,,,,,BIGMAC_GBR
2007-06-30,1.99,0.49661063243364,4.0071635,0.58357771260997,17.512126099707,,,,,,BIGMAC_GBR
2008-06-30,2.29,0.50103965728887,4.5704965,0.64145658263305,28.025112044818,,,,,,BIGMAC_GBR
2009-07-31,2.29,0.62088662610207,3.688274,0.64145658263305,-3.2067574155282,,,,,,BIGMAC_GBR
2010-01-31,2.29,0.62375249500998,3.671328,0.63966480446927,2.551061452514,,,,,,BIGMAC_GBR
2010-07-31,2.29,0.65737575598212,3.483548,0.61339285714286,-6.6906785714286,,,,,,BIGMAC_GBR
2011-07-31,2.39,0.61413744395996,3.891637,0.58794587945879,-4.2647724477245,8.7144927582219,-20.243338186845,0.0,3.057535740827,5.2182185557687,BIGMAC_GBR
2012-01-31,2.49,0.65125366330186,3.823395,0.5932498177365,-8.9064904865601,2.1801338158131,-12.928694034535,0.0,-1.3816423855994,2.5448886208387,BIGMAC_GBR
2012-07-31,2.69,0.64626619704656,4.1623715,0.62160600808781,-3.8157943385326,7.3076154383138,-3.3697725927637,0.0,8.8061925033525,14.049608215245,BIGMAC_GBR
2013-01-31,2.69,0.63321196770619,4.2481825,0.61592768383142,-2.7296205309228,6.3615855863092,-11.778152024007,0.0,29.274502918144,10.990280256933,BIGMAC_GBR
2013-07-31,2.69,0.66914249389407,4.0200705,0.59034381858083,-11.776068032187,-3.4699303197194,-12.589635603795,0.0,34.540792931743,3.202814327633,BIGMAC_GBR
2014-01-31,2.79,0.60300901498477,4.6267965,0.60335195530726,0.056871508379897,10.16731050934,-5.4399864014058,0.0,67.247869791438,8.8570110684054,BIGMAC_GBR
2014-07-31,2.89,0.58678558854595,4.925138,0.60271115745568,2.7140354535975,15.323926350241,-2.6007020548173,0.0,44.979898878666,23.194148389998,BIGMAC_GBR
2015-01-31,2.89,0.66159444260668,4.368235,0.60334029227557,-8.805114822547,3.1125711774523,1.7334290940071,0.0,37.828877234739,8.7241533880995,BIGMAC_GBR
2015-07-31,2.89,0.6404508774177,4.512446,0.60334029227557,-5.7944467640919,1.3325080863728,6.0145210021416,0.0,39.229906702761,11.745606826063,BIGMAC_GBR
2016-01-31,2.89,0.68453297737619,4.2218565,0.58620689655172,-14.363965517241,-7.5553695724111,0.0085069047379926,0.0,23.535611392775,2.0815800956197,BIGMAC_GBR
